09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 28 INFO     app id: 28, athlete range: 810700 - 840699
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 28 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810700?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810700?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 200 283
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810701?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810701?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 200 247
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810702?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810702?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 200 284
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810703?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/810703?access_token=510012820ee1008e1c934cee39d69bcd4f4a678a HTTP/1.1" 200 244
