09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 48 INFO     app id: 48, athlete range: 1410700 - 1440699
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 48 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410700?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410700?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410701?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410701?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 200 281
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410702?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410702?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410703?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410703?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 200 216
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410704?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410704?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410705?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410705?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 200 206
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410706?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410706?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410707?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410707?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 200 236
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410708?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1410708?access_token=3477e4a3c97c0548aa1f67485215168ff1857020 HTTP/1.1" 404 103
