09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 45 INFO     app id: 45, athlete range: 1320700 - 1350699
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 45 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320700?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320700?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 282
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320701?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320701?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 286
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320702?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320702?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 277
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320703?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320703?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 277
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320704?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320704?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 246
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320705?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320705?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 242
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320706?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1320706?access_token=8a379a456d02bbb3623654b1a35db141a37cb313 HTTP/1.1" 200 235
