09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 52 INFO     app id: 52, athlete range: 1530700 - 1560699
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 52 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:50 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530700?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530700?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530701?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530701?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 274
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530702?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530702?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530703?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530703?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 281
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530704?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530704?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530705?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530705?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 285
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530706?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530706?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530707?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530707?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 285
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530708?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530708?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530709?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530709?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 235
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530710?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530710?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530711?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530711?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 229
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530712?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530712?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530713?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530713?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 241
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530714?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530714?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530715?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530715?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 287
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530716?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530716?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530717?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530717?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 219
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530718?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530718?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530719?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530719?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 244
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530720?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530720?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530721?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530721?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 232
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530722?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530722?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530723?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530723?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 281
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530724?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530724?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530725?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530725?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 216
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530726?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530726?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 404 103
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530727?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1530727?access_token=dcc98202234c07415cd471bdff49912d35446029 HTTP/1.1" 200 237
