09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 70 INFO     app id: 70, athlete range: 2070700 - 2100699
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 70 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:50 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070700?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070700?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 208
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070701?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070701?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 210
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070702?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070702?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 237
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070703?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070703?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 241
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070704?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070704?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 293
09-07 15:51 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 70 WARNING  Exception raised: 'ascii' codec can't encode character u'\xe2' in position 10: ordinal not in range(128), trying again
09-07 15:51 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 70 WARNING  Only state written, athlete 2070704
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070705?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070705?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 238
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070706?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070706?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 241
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070707?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070707?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 211
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070708?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070708?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 242
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070709?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070709?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 231
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070710?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070710?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 276
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070711?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070711?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 243
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070712?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070712?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 259
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070713?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070713?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 233
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070714?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070714?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 234
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070715?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070715?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 281
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070716?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070716?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 277
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070717?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070717?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 240
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070718?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070718?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 240
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070719?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070719?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 240
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070720?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070720?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 243
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070721?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070721?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 214
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070722?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070722?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 218
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070723?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070723?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 286
09-07 15:52 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070724?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:52 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070724?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 225
09-07 15:52 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070725?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 302 166
09-07 15:52 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/2070725?access_token=4839acd2cd4fadb6e31e510698c444e822714dbd HTTP/1.1" 200 205
