09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 INFO     app id: 41, athlete range: 1200700 - 1230699
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200700?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200700?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 232
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200701?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200701?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 222
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200702?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200702?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 206
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200703?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200703?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 244
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200704?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200704?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 237
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200705?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200705?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 250
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Exception raised: 'ascii' codec can't encode characters in position 0-4: ordinal not in range(128), trying again
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Only state written, athlete 1200705
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200706?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200706?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 239
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200707?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200707?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 229
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Exception raised: 'ascii' codec can't encode character u'\xed' in position 8: ordinal not in range(128), trying again
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Only state written, athlete 1200707
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200708?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200708?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 240
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200709?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200709?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 255
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200710?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200710?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 232
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200711?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200711?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 204
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200712?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200712?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 277
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200713?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200713?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 213
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200714?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200714?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 208
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200715?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200715?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 245
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200716?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200716?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 230
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200717?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200717?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 231
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200718?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200718?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 221
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200719?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200719?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 243
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Exception raised: 'ascii' codec can't encode character u'\xed' in position 1: ordinal not in range(128), trying again
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Only state written, athlete 1200719
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200720?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200720?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 255
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200721?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200721?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 242
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200722?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200722?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 246
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 WARNING  Exception raised: 'ascii' codec can't encode characters in position 0-2: ordinal not in range(128), trying again
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 41 CRITICAL Write error, athlete 1200722 skipped
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200723?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200723?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 218
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200724?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200724?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 217
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200725?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200725?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 244
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200726?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200726?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 206
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200727?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200727?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 206
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200728?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200728?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 271
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200729?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200729?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 212
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200730?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200730?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 237
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200731?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200731?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 213
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200732?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200732?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 239
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200733?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200733?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 290
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200734?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200734?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 216
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200735?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1200735?access_token=31f55e69c608481268333583eec3eee3929eb477 HTTP/1.1" 200 226
