09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 67 INFO     app id: 67, athlete range: 1980700 - 2010699
09-07 15:50 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 67 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:50 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980700?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980700?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 200 249
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980701?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980701?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 200 239
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980702?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980702?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 200 242
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980703?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 302 166
09-07 15:51 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1980703?access_token=b2e731c958386719fa4f90bf58bdaa5472d09306 HTTP/1.1" 200 255
