09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 39 INFO     app id: 39, athlete range: 1140700 - 1170699
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 39 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140700?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140700?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 241
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140701?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140701?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 283
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140702?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140702?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 233
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140703?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140703?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 245
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140704?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140704?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 284
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140705?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140705?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 240
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140706?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140706?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 215
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140707?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140707?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 240
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140708?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140708?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 233
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140709?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140709?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 200 238
09-07 15:50 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/1140710?access_token=c1e2d11e45e9efbd119385f0f7226575c5199d8a HTTP/1.1" 302 166
