09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 32 INFO     app id: 32, athlete range: 930700 - 960699
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 32 DEBUG    Output dirs to:
	{'BAY_AREA': '/Volumes/labBiz/strava_ids/CA/BAY_AREA/', 'CA': '/Volumes/labBiz/strava_ids/CA/', 'OTHER': '/Volumes/labBiz/strava_ids/OTHER/', 'NON_ATHLETE': '/Volumes/labBiz/strava_ids/NON_ATHLETE/'}
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930700?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): www.strava.com
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930700?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 404 103
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930701?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930701?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 200 232
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930702?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930702?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 404 103
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930703?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930703?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 200 250
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 32 WARNING  Exception raised: 'ascii' codec can't encode character u'\xf8' in position 7: ordinal not in range(128), trying again
09-07 15:49 /Users/christopherwilliams/Dropbox/insight-data-science/project/strava_buddies/py/strava_athlete-id_prober.py 32 WARNING  Only city written, athlete 930703
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930704?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930704?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 404 103
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930705?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930705?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 200 244
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930706?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930706?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 404 103
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930707?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930707?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 200 221
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930708?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930708?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 404 103
09-07 15:49 requests.packages.urllib3.connectionpool DEBUG    "GET /api/v3/athletes/930709?access_token=5d2e70e845953319cc95398abc3d1030113cfae5 HTTP/1.1" 302 165
